account_id,account_manager,company_type,sub_team_id,geography,industry,sub_industry
A-0026771,beasohe,A,52,central,Other,Other
A-0317914,beasohe,A,52,central,Other,Other
A-0033457,maveitn,C,60,central,Retail & Consumer Goods,Furniture & Furnishings
A-0389629,alnbulca,C,60,central,Retail & Consumer Goods,Cosmetics & Personal care
A-0413600,lehae,C,52,central,Resources (Processed),Cardboard & Packaging
A-0417657,lunig,A,52,central,Other,Other
A-0418129,ladt,D,52,central,Logistics,Freight Forwarding
A-0423443,anéerkg,D,61,central,Technology,Electronic components
A-0424371,maveitn,C,60,central,Construction,Building Materials
A-0042786,beasohe,A,52,central,Other,Other
A-0430429,lehae,A,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0453757,tarwenr,D,48,central,Healthcare,Medical Devices & Instruments
A-0458171,prcavd,C,69,central,Logistics,Other Logistics
A-0463429,peruon,C,59,central,Other,Other
A-0469100,jaleiho,D,66,central,Other,Other
A-0472114,calquad,A,54,west,Technology,Electronic components
A-0473914,alsrawr,E,70,east,Other,Other
A-0476629,anbagba,A,55,south,Construction,Building Materials
A-0482014,inntall,E,54,west,Other,Other
A-0483971,mamange,B,56,central,Resources (Raw),"Stones, Earthes & Minerals - Raw"
A-0062657,lunig,C,52,central,Retail & Consumer Goods,DIY & Garden
A-0067857,lehae,C,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0076800,maeaßmh,A,52,central,Apparel,Apparel - General
A-0090829,toaarqrd,C,60,central,Retail & Consumer Goods,Entertainment & Leisure
A-0096743,beasohe,A,52,central,Other,Other
A-0100643,maveitn,A,60,central,Construction,Building Materials
A-0113686,beasohe,E,52,central,Logistics,Freight Forwarding
A-0155986,lunig,A,52,central,Other,Other
A-0159943,chsgenle,A,50,north,Retail & Consumer Goods,Supermarkets & Other stores
A-0176729,lunig,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0181857,lunig,A,52,central,Other,Other
A-0195043,beasohe,A,52,central,Other,Other
A-0206943,beasohe,E,52,central,Other,Other
A-0215829,lehae,C,52,central,Resources (Processed),Plastics & Rubber
A-0224000,lunig,C,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0232014,conhma,C,52,central,Chemicals,Chemicals
A-0027129,beasohe,A,52,central,Healthcare,Medical Devices & Instruments
A-0291429,beasohe,A,52,central,Other,Other
A-0297743,lunig,A,52,central,Other,Other
A-0371171,lunig,C,52,central,Automotive,Automotive - Components & Spare parts
A-0409943,lunig,A,52,central,Other,Others
A-0411071,beasohe,A,52,central,Other,Other
A-0411357,lehae,A,52,central,Retail & Consumer Goods,Household supplies
A-0413557,lehae,B,52,central,Logistics,Freight Forwarding
A-0417343,alarnk,D,69,central,Other,Other
A-0423743,jonbuho,D,61,central,Resources (Processed),Cardboard & Packaging
A-0430029,sesnbr,C,68,central,Resources (Processed),Paper
A-0441700,sesnbr,D,68,central,"Manufacturer - Paper, Furniture & Others",Paper & Packaging
A-0445086,jonbuho,D,61,central,Retail & Consumer Goods,Furniture & Furnishings
A-0447929,calquad,D,54,west,Technology,Electronic devices
A-0447957,errma,D,60,central,Healthcare,Medical Devices & Instruments
A-0458229,prcavd,A,69,central,Other,Other
A-0462714,anska,D,70,east,Manufacturer - Machinery & Electronics,Appliances
A-0479743,maeeglom,C,55,south,Retail & Consumer Goods,Appliances
A-0048414,lunig,A,52,central,Other,Other
A-0056100,beasohe,A,52,central,Other,Other
A-0057429,beasohe,A,52,central,Other,Others
A-0061357,lehae,E,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0072743,lunig,C,52,central,Other,Other
A-0083814,lunig,C,52,central,Other,Other
A-0108471,lunig,A,52,central,Other,Other
A-0118843,maeaßmh,C,52,central,Technology,Computers & Peripherals
A-0119757,lunig,A,52,central,Other,Other
A-0128300,lunig,A,52,central,Other,Other
A-0143286,beasohe,A,52,central,Other,Other
A-0014429,caochür,E,48,central,Other,Other
A-0178700,beasohe,A,52,central,Other,Other
A-0185886,beasohe,A,52,central,Other,Other
A-0214257,lunig,A,52,central,Apparel,Apparel - General
A-0219086,lehae,A,52,central,Other,Other
A-0221471,heiwie,C,52,central,Other,Warehousing & Support
A-0231014,alnbulca,D,60,central,Technology,Electronic devices
A-0247457,beasclz,D,60,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0268814,beasohe,A,52,central,Other,Other
A-0271986,beasohe,A,52,central,Other,Other
A-0324614,beasohe,A,52,central,Other,Other
A-0333214,lunig,C,52,central,Other,Other
A-0389800,lunig,A,52,central,Other,Other
A-0390329,beasohe,A,52,central,Other,Other
A-0390814,lunig,A,52,central,Other,Other
A-0397886,beasclz,D,60,central,Resources (Processed),Metals
A-0421600,lehae,E,52,central,Logistics,Freight Forwarding
A-0431914,jonungns,D,60,central,Healthcare,Medical Devices & Instruments
A-0444529,frk,E,51,origin,Other,Other
A-0445286,eviboe,D,50,north,Resources (Processed),Paper
A-0445729,joengcus,B,57,central,Food & Beverage,Food - Perishables & Fresh
A-0446229,freanrs,D,60,central,Healthcare,Medical Devices & Instruments
A-0446357,lehae,C,52,central,Logistics,Road Trucking
A-0044886,lunig,A,52,central,Other,Other
A-0455900,chsnoal,E,57,central,Other,Other
A-0458100,prcavd,A,69,central,Logistics,Freight Forwarding
A-0471000,keedein,D,50,north,Retail & Consumer Goods,Furniture & Furnishings
A-0483057,nonvanr,C,60,central,Other,Other
A-0048600,maisalon,E,48,central,Other,Other
A-0057043,lunig,C,52,central,Industrial & Engineering,Electrical Engineering
A-0060686,jonungns,D,60,central,Technology,Electronic devices
A-0068914,faaonr,C,61,central,Other,Other
A-0068957,chsnoal,B,57,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0073371,beasohe,A,52,central,Technology,Electronic devices
A-0085786,daeirt,D,59,central,Chemicals,Chemicals
A-0088100,lehae,E,52,central,Other,Other
A-0088157,beasohe,A,52,central,Other,Other
A-0099471,toeumrh,D,60,central,Construction,Building Materials
A-0102729,lehae,E,52,central,Other,Other
A-0110900,beasohe,A,52,central,Other,Other
A-0112329,mamange,A,56,central,Industrial & Engineering,Agricultural Machinery
A-0120657,beasohe,A,52,central,Other,Other
A-0120943,beasohe,A,52,central,Other,Other
A-0125971,lunig,E,52,central,Logistics,Freight Forwarding
A-0150457,reerlzk,B,56,central,Industrial & Engineering,Electrical Engineering
A-0156900,maibanr,C,60,central,Resources (Processed),Metals
A-0165814,deiremiu,B,59,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0178514,lehae,A,52,central,Other,Other
A-0186014,beasohe,A,52,central,Other,Other
A-0196100,lunig,A,52,central,Other,Other
A-0202471,lunig,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0230286,beasohe,A,52,central,Other,Other
A-0265400,beasohe,A,52,central,Other,Other
A-0286714,beasohe,A,52,central,Other,Other
A-0287786,lehae,A,52,central,Other,Other
A-0294229,imasa,E,48,central,Other,Other
A-0030886,erter,E,48,central,Logistics,Freight Forwarding
A-0333257,beasohe,A,52,central,Other,Other
A-0358143,lunig,A,52,central,Other,Other
A-0036957,lehae,A,52,central,Technology,Computers & Peripherals
A-0037929,lehae,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0389429,maeaßmh,D,52,central,Technology,Electronic components
A-0415700,lehae,E,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0438786,lunig,C,52,central,Other,Other
A-0441029,peruon,C,59,central,Food & Beverage,Food - Perishables & Fresh
A-0441171,feacoo,D,54,west,Construction,Building Materials
A-0442186,lunig,D,52,central,Automotive,Automotive - Components & Spare parts
A-0459014,prcavd,D,69,central,Logistics,Other Logistics
A-0464271,dioive,A,54,west,Retail & Consumer Goods,DIY & Garden
A-0466729,alsraźn,E,70,east,Resources (Processed),Plastics & Rubber
A-0468271,deiremiu,D,59,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0476157,daeali,C,60,central,Industrial & Engineering,Electrical Engineering
A-0477371,maeeglom,E,55,south,Technology,Electronic devices
A-0478557,frknge,E,64,central,Other,Other
A-0055514,lunig,E,52,central,Other,Other
A-0065386,lehae,E,52,central,Other,Other
A-0066986,lehae,A,52,central,Other,Other
A-0077357,lunig,A,52,central,Other,Other
A-0080243,maeaßmh,A,52,central,Retail & Consumer Goods,Appliances
A-0082514,lunig,E,52,central,Other,Other
A-0094029,beasohe,A,52,central,Other,Other
A-0097886,lunig,C,52,central,Retail & Consumer Goods,Childcare products
A-0109914,lunig,A,52,central,Other,Other
A-0116843,beasohe,A,52,central,Other,Other
A-0144729,peruon,C,59,central,Retail & Consumer Goods,Furniture & Furnishings
A-0170014,lehae,A,52,central,Healthcare,Healthcare - Supplies
A-0176100,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0180143,beasohe,A,52,central,Other,Other
A-0185771,beasohe,A,52,central,Other,Other
A-0239129,beasohe,A,52,central,Other,Other
A-0262114,lunig,C,52,central,Retail & Consumer Goods,Entertainment & Leisure
A-0270286,beasohe,A,52,central,Other,Others
A-0292157,beasohe,A,52,central,Other,Other
A-0030829,beasohe,A,52,central,Other,Other
A-0378557,lunig,C,52,central,Resources (Processed),Metals
A-0038214,mahkaos,D,59,central,Resources (Processed),Paper
A-0416243,jaleiho,B,66,central,Resources (Raw),Metal Ores
A-0417371,peruon,C,59,central,Automotive,Automotive - Components & Spare parts
A-0439429,deiremiu,B,59,central,Apparel,Textiles
A-0444071,juaöck,D,61,central,Healthcare,Medical Devices & Instruments
A-0447214,alnbulca,D,60,central,Agriculture,Livestock Feed
A-0454500,anéerkg,D,61,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0454557,lunig,C,52,central,Food & Beverage,Food - Perishables & Fresh
A-0455171,jonbuho,D,61,central,Chemicals,Chemicals
A-0459786,alsraźn,D,70,east,Retail & Consumer Goods,Household supplies
A-0464571,leaborsk,D,58,central,Manufacturer - Machinery & Electronics,Other Electronics
A-0468729,jaleiho,C,66,central,Retail & Consumer Goods,Furniture & Furnishings
A-0472271,mièmas,D,68,central,Resources (Processed),Cardboard & Packaging
A-0472929,lunig,C,52,central,Other,Other
A-0057886,lehae,A,52,central,Other,Other
A-0064714,beasohe,C,52,central,Retail & Consumer Goods,Household supplies
A-0066614,lunig,E,52,central,Other,Other
A-0068171,leube,C,52,central,Food & Beverage,Food - Perishables & Fresh
A-0087914,lehae,A,52,central,Other,Other
A-0115786,lehae,A,52,central,Other,Furniture & Lighting
A-0116057,beasohe,A,52,central,Other,Other
A-0128029,lunig,A,52,central,Other,Others
A-0128843,lunig,C,52,central,Construction,Building Materials
A-0129071,lunig,A,52,central,Other,Other
A-0146314,lunig,A,52,central,Other,Other
A-0155414,lehae,D,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0196714,lunig,A,52,central,Other,Other
A-0022743,lunig,C,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0234186,beasohe,A,52,central,Other,Other
A-0234814,lunig,D,52,central,Automotive,Automotive - Components & Spare parts
A-0039686,alnbulca,C,60,central,Other,Other
A-0402586,maeaßmh,D,52,central,Technology,Computers & Peripherals
A-0408014,anéerkg,E,48,central,Other,Other
A-0418471,juaöck,D,61,central,Apparel,Accessories
A-0428700,jonungns,D,60,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0428900,thuranru,D,59,central,Retail & Consumer Goods,Entertainment & Leisure
A-0430271,jaleiho,D,66,central,Resources (Raw),"Stones, Earthes & Minerals - Raw"
A-0432543,peruon,C,59,central,Manufacturer - Consumer Goods,"Sports, Game & Fun"
A-0435357,nonvanr,C,60,central,Other,Other
A-0435657,lehae,C,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0439257,anlerr,B,54,west,Logistics,Road Trucking
A-0446314,daeirt,D,59,central,Other,Other
A-0448486,ladt,D,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0456543,dioive,C,54,west,Resources (Processed),Wood - Processed
A-0463357,crtcall,D,55,south,Logistics,Other Logistics
A-0464471,juypruyń,C,70,east,Food & Beverage,Beverages - Non alcoholic
A-0464543,leaborsk,D,55,south,Logistics,Other Logistics
A-0467414,calquad,C,54,west,Retail & Consumer Goods,Appliances
A-0468343,söneck,E,68,central,Resources (Processed),Paper
A-0047314,beasohe,A,52,central,Other,Other
A-0475900,inntall,D,54,west,Construction,Building Materials
A-0484286,errma,D,60,central,Food & Beverage,Other
A-0072629,lunig,A,52,central,Resources (Processed),Leather
A-0086300,lehae,C,52,central,Retail & Consumer Goods,Entertainment & Leisure
A-0091229,beasohe,A,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0102814,beasohe,A,52,central,Other,Other
A-0139243,lehae,A,52,central,Other,Other
A-0167229,jonungns,D,60,central,Retail & Consumer Goods,Household supplies
A-0199057,lunig,A,52,central,Other,Other
A-0203286,lunig,A,52,central,Other,Other
A-0269686,prhalaan,E,48,central,Other,Other
A-0280943,chsnoal,D,57,central,Construction,Building Materials
A-0289843,maeaßmh,A,59,central,Other,Other
A-0309543,kaheku,B,56,central,Logistics,Freight Forwarding
A-0032343,beasohe,A,52,central,Technology,Technical Instruments
A-0034171,beasohe,A,52,central,Technology,Computers & Peripherals
A-0358843,beasohe,A,52,central,Other,Other
A-0389971,anéerkg,D,61,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0411729,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0413514,daeali,D,60,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0417057,lunig,E,52,central,Other,Other
A-0417914,lehae,D,52,central,Resources (Processed),Metals
A-0420729,toeumrh,C,60,central,Retail & Consumer Goods,Furniture & Furnishings
A-0420814,maveitn,D,60,central,Other,Others
A-0042186,tisch,C,52,central,Other,Other
A-0042343,lunig,C,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0435114,peruon,C,59,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0438914,lehae,C,52,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0457129,thng,C,72,origin,"Manufacturer - Paper, Furniture & Others",Other
A-0458943,prcavd,D,69,central,Resources (Processed),Metals
A-0458957,prcavd,A,69,central,Pharmaceuticals,Pharmaceutical products
A-0461186,calquad,D,54,west,Retail & Consumer Goods,Cosmetics & Personal care
A-0461400,jonbuho,D,61,central,Other,Other
A-0466800,staleie,D,60,central,Technology,Telecommunications
A-0472243,eviboe,C,50,north,Healthcare,Healthcare - Supplies
A-0473557,lunig,C,52,central,Other,Other
A-0484314,alsrawr,C,70,east,Retail & Consumer Goods,Cosmetics & Personal care
A-0068971,reerlzk,B,56,central,Apparel,Apparel - Footware & shoes
A-0076143,errma,D,60,central,Retail & Consumer Goods,Furniture & Furnishings
A-0081800,beasohe,A,52,central,Other,Other
A-0087171,conmey,C,60,central,Other,Other
A-0099014,lehae,C,52,central,Food & Beverage,Food - Perishables & Fresh
A-0111143,beasohe,A,52,central,Retail & Consumer Goods,"Print, Books & Media"
A-0117600,lunig,A,52,central,Other,Other
A-0125057,beasohe,A,52,central,Other,Other
A-0134586,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0015157,lunig,C,52,central,Technology,Computers & Peripherals
A-0155243,beasohe,A,52,central,Automotive,Automotive - Components & Spare parts
A-0159100,lunig,A,52,central,Apparel,Apparel - General
A-0164529,liromm,B,64,central,Resources (Processed),Metals
A-0167029,lunig,C,52,central,Other,Other
A-0213771,staleie,C,60,central,Other,"Chemicals, Metal & Semi-finished goods"
A-0217357,beasohe,A,52,central,Other,Other
A-0024771,lunig,A,52,central,Other,Other
A-0271443,kaheku,D,56,central,Other,Other
A-0296757,faarocte,D,52,central,Other,Other
A-0029729,beasohe,A,52,central,Other,Other
A-0323529,lunig,A,52,central,Other,Other
A-0323829,beasohe,A,52,central,Other,Other
A-0325843,lunig,A,52,central,Other,Other
A-0346429,alsraźn,D,70,east,Industrial & Engineering,Industrial Machinery & Equipment
A-0373800,lunig,A,52,central,Other,Other
A-0038800,beasohe,A,52,central,Other,Other
A-0389043,lunig,C,52,central,Resources (Processed),Metals
A-0411714,lunig,A,52,central,Other,Other
A-0425543,grorie,D,59,central,Industrial & Engineering,Agricultural Machinery
A-0427486,joengcus,B,57,central,Industrial & Engineering,Industrial Machinery & Equipment
A-0435857,faarocte,D,52,central,Retail & Consumer Goods,Furniture & Furnishings
A-0440686,maeeenes,D,50,north,Retail & Consumer Goods,Furniture & Furnishings
A-0443114,anéerkg,D,61,central,Technology,Computers & Peripherals
A-0447357,alaogzá,C,54,west,Retail & Consumer Goods,Furniture & Furnishings
A-0447471,alaogzá,C,54,west,Construction,Building Materials
A-0457029,thng,C,72,origin,Manufacturer - Consumer Goods,Other
A-0458357,prcavd,D,69,central,Logistics,Other Logistics
A-0463957,lunig,D,52,central,Retail & Consumer Goods,Jewelry
A-0485557,jonbuho,D,61,central,Resources (Processed),Metals
A-0486057,joengcus,D,57,central,Industrial & Engineering,Electrical Engineering
A-0055057,lunig,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0055214,lehae,A,52,central,Retail & Consumer Goods,"Toys, Sports & Hobbies"
A-0056586,erak,E,52,central,Other,Other
A-0058357,lunig,A,52,central,Other,Other
A-0071271,tokig,E,48,central,Other,Other
A-0078929,lunig,A,52,central,Apparel,Apparel - General
A-0079614,beasohe,A,52,central,Other,Other
A-0094200,peruon,C,59,central,Construction,Building Materials
A-0100614,lunig,A,52,central,Construction,Building Materials
A-0106286,beasohe,E,52,central,Logistics,Other Logistics
A-0108771,beasohe,A,52,central,Automotive,Automotive - Components & Spare parts
A-0110414,beasohe,A,52,central,Retail & Consumer Goods,Supermarkets & Other stores
A-0110800,beasohe,A,52,central,Other,Other
A-0144457,lehae,A,52,central,Other,Other
A-0151443,lunig,A,52,central,Other,Other
A-0160200,maveitn,C,60,central,Construction,Building Materials
A-0165971,lehae,D,52,central,Apparel,Apparel - General
A-0177443,daeirt,D,59,central,Apparel,Apparel - General
A-0180729,lehae,A,52,central,Other,Other
